Fecha,nro_registro,nro_actualiza,nro_consulta,nro_elimina
2020-08-03 03:33:26,0,1,1,0
2020-08-03 03:33:27,2,0,2,0
2020-08-03 03:33:28,1,0,1,0
2020-08-03 03:33:29,3,0,1,0
2020-08-03 03:33:30,5,0,0,0
2020-08-03 03:33:31,7,3,2,0
2020-08-03 03:33:32,8,0,4,0
2020-08-03 03:33:33,2,0,0,0
2020-08-03 03:33:34,6,0,0,0
2020-08-03 03:33:37,9,0,1,0
2020-08-03 03:33:42,8,0,0,0
2020-08-03 03:33:44,5,5,5,5
2020-08-03 03:33:45,5,5,4,4
2020-08-03 03:33:46,0,0,1,1
2020-08-03 03:33:47,1,1,1,0
2020-08-03 03:33:48,1,1,1,0
2020-08-03 03:33:52,1,1,1,0
2020-08-03 03:33:53,1,0,0,0
2020-08-03 03:33:54,4,4,4,0
2020-08-03 03:33:55,2,2,2,0
2020-08-03 03:33:56,2,3,2,0
2020-08-03 03:33:57,2,1,2,0
2020-08-03 03:33:58,1,2,2,0
2020-08-03 03:34:00,2,2,0,0
2020-08-03 03:34:01,5,1,0,0
2020-08-03 03:34:02,7,3,0,0
2020-08-03 03:34:03,8,2,0,0
2020-08-03 03:34:04,5,2,0,0
2020-08-03 03:34:05,8,0,0,0
2020-08-03 03:34:14,2,1,1,1
2020-08-03 03:34:15,3,1,1,1
2020-08-03 03:34:16,2,5,2,5
2020-08-03 03:34:17,1,1,3,0
2020-08-03 03:34:18,4,3,2,4
2020-08-03 03:34:19,4,4,3,3
2020-08-03 03:34:20,4,4,1,2
2020-08-03 03:34:21,5,3,0,1
2020-08-03 03:34:22,7,1,0,0
2020-08-03 03:34:23,5,1,1,1
2020-08-03 03:34:24,2,1,0,1
2020-08-03 03:34:25,1,1,0,1
2020-08-03 03:34:26,4,3,0,0
2020-08-03 03:34:27,6,2,0,2
2020-08-03 03:34:28,10,4,1,1
2020-08-03 03:34:29,15,5,0,2
2020-08-03 03:34:44,5,4,0,4
2020-08-03 03:34:45,2,2,5,1
2020-08-03 03:34:46,0,1,2,2
2020-08-03 03:34:47,2,1,0,1
2020-08-03 03:34:48,0,1,2,0
2020-08-03 03:34:49,2,2,1,0
2020-08-03 03:34:50,2,1,0,0
2020-08-03 03:34:51,2,2,0,0
2020-08-03 03:34:52,5,1,0,0
2020-08-03 03:34:53,7,1,0,0
2020-08-03 03:34:54,5,2,1,1
2020-08-03 03:34:55,4,1,2,1
2020-08-03 03:34:56,2,2,2,0
2020-08-03 03:34:57,2,3,0,0
2020-08-03 03:34:58,5,0,0,0
2020-08-03 03:34:59,4,1,0,0
2020-08-03 03:35:00,2,1,0,0
2020-08-03 03:35:01,8,1,0,0
2020-08-03 03:35:07,1,0,0,0
2020-08-03 03:35:08,2,2,0,0
2020-08-03 03:35:09,5,1,0,0
2020-08-03 03:35:10,3,0,0,0
2020-08-03 03:35:14,5,4,0,4
2020-08-03 03:35:15,0,1,5,1
2020-08-03 03:35:17,1,0,0,0
2020-08-03 03:35:18,0,1,1,1
2020-08-03 03:35:23,2,1,1,1
2020-08-03 03:35:24,2,3,2,2
2020-08-03 03:35:25,2,0,1,1
2020-08-03 03:35:26,0,2,2,2
2020-08-03 03:35:27,2,1,0,0
2020-08-03 03:35:28,0,1,2,2
2020-08-03 03:35:29,1,0,0,0
2020-08-03 03:35:30,1,2,1,1
2020-08-03 03:35:31,0,0,0,1
2020-08-03 03:35:32,1,1,1,0
2020-08-03 03:35:33,2,1,1,2
2020-08-03 03:35:34,1,2,2,2
2020-08-03 03:35:35,2,1,2,0
2020-08-03 03:35:36,2,1,2,2
2020-08-03 03:35:37,0,0,1,0
2020-08-03 03:35:40,1,0,0,0
2020-08-03 03:35:41,1,2,2,2
2020-08-03 03:35:42,1,0,1,0
2020-08-03 03:35:43,1,0,0,0
2020-08-03 03:35:44,6,6,2,1
2020-08-03 03:35:45,1,0,5,0
2020-08-03 03:35:46,1,1,2,0
2020-08-03 03:35:47,3,1,1,0
2020-08-03 03:35:48,0,0,2,0
2020-08-03 03:35:49,2,0,1,0
2020-08-03 03:35:50,5,0,2,0
2020-08-03 03:35:51,10,4,4,0
2020-08-03 03:35:52,5,2,3,0
2020-08-03 03:35:54,5,1,1,0
2020-08-03 03:35:55,5,1,2,0
2020-08-03 03:35:56,2,1,2,0
2020-08-03 03:35:57,2,2,2,0
2020-08-03 03:35:58,5,3,2,0
2020-08-03 03:35:59,8,3,1,0
2020-08-03 03:36:00,4,1,0,0
2020-08-03 03:36:01,30,1,0,0
2020-08-03 03:36:02,11,1,0,0
2020-08-03 03:36:03,9,1,0,0
2020-08-03 03:36:04,0,0,1,0
2020-08-03 03:36:08,2,1,0,0
2020-08-03 03:36:09,0,1,0,0
2020-08-03 03:36:10,11,0,0,0
2020-08-03 03:36:14,2,2,0,0
2020-08-03 03:36:15,3,3,4,0
2020-08-03 03:36:16,0,0,1,0
2020-08-03 03:36:22,2,1,0,0
2020-08-03 03:36:23,6,1,0,0
2020-08-03 03:36:24,5,0,0,0
2020-08-03 03:36:25,12,3,0,0
2020-08-03 03:36:26,10,0,0,0
2020-08-03 03:36:27,14,0,0,0
2020-08-03 03:36:28,10,0,0,0
2020-08-03 03:36:29,2,0,0,0
2020-08-03 03:36:30,3,0,0,0
2020-08-03 03:36:31,1,0,0,0
2020-08-03 03:36:44,3,0,0,0
2020-08-03 03:36:45,2,3,2,2
2020-08-03 03:36:46,2,1,2,2
2020-08-03 03:36:47,0,1,3,3
2020-08-03 03:36:48,1,0,0,1
2020-08-03 03:36:49,1,0,1,0
2020-08-03 03:36:50,0,0,1,1
2020-08-03 03:36:51,2,0,0,0
2020-08-03 03:36:52,1,0,3,2
2020-08-03 03:36:54,1,0,1,1
2020-08-03 03:36:55,1,0,1,1
2020-08-03 03:36:56,1,0,0,0
2020-08-03 03:36:57,0,0,1,0
2020-08-03 03:36:58,5,0,4,2
2020-08-03 03:36:59,0,0,1,0
2020-08-03 03:37:02,1,0,1,0
2020-08-03 03:37:03,3,0,1,0
2020-08-03 03:37:04,5,0,0,0
2020-08-03 03:37:05,8,0,1,0
2020-08-03 03:37:06,8,0,1,0
2020-08-03 03:37:07,3,0,0,0
2020-08-03 03:37:08,2,0,0,0
2020-08-03 03:37:09,1,0,1,0
2020-08-03 03:37:10,5,0,0,0
2020-08-03 03:37:11,17,0,0,0
2020-08-03 03:37:12,11,0,0,0
2020-08-03 03:37:14,6,4,4,0
2020-08-03 03:37:15,6,2,1,0
2020-08-03 03:37:16,2,2,3,0
2020-08-03 03:37:17,1,1,0,0
2020-08-03 03:37:18,0,0,1,0
2020-08-03 03:37:19,1,1,1,0
2020-08-03 03:37:20,1,0,0,0
2020-08-03 03:37:21,1,2,0,0
2020-08-03 03:37:22,4,2,0,0
2020-08-03 03:37:23,5,3,2,0
2020-08-03 03:37:24,3,2,3,0
2020-08-03 03:37:25,7,2,2,0
2020-08-03 03:37:26,1,1,0,0
2020-08-03 03:37:27,1,0,0,0
2020-08-03 03:37:28,2,3,0,0
2020-08-03 03:37:29,5,2,0,0
2020-08-03 03:37:30,5,1,3,0
2020-08-03 03:37:31,6,3,0,0
2020-08-03 03:37:32,7,1,0,0
2020-08-03 03:37:33,7,2,0,0
2020-08-03 03:37:34,10,2,0,0
2020-08-03 03:37:35,1,0,0,0
2020-08-03 03:37:36,2,1,0,0
2020-08-03 03:37:37,4,3,0,0
2020-08-03 03:37:38,2,0,0,0
2020-08-03 03:37:39,2,0,0,0
2020-08-03 03:37:40,4,0,0,0
2020-08-03 03:37:44,3,0,3,3
2020-08-03 03:37:45,2,0,2,2
2020-08-03 03:37:46,4,0,3,3
2020-08-03 03:37:47,1,0,2,2
2020-08-03 03:37:51,1,0,0,1
2020-08-03 03:37:52,2,0,2,1
2020-08-03 03:37:53,2,0,2,3
2020-08-03 03:37:54,2,0,2,1
2020-08-03 03:37:55,3,0,1,1
2020-08-03 03:37:56,6,0,1,1
2020-08-03 03:37:57,3,0,0,0
2020-08-03 03:37:58,1,0,0,0
2020-08-03 03:37:59,1,0,1,1
2020-08-03 03:38:00,4,0,1,1
2020-08-03 03:38:01,5,0,0,1
2020-08-03 03:38:02,3,0,1,1
2020-08-03 03:38:03,3,0,1,0
2020-08-03 03:38:04,2,0,2,2
2020-08-03 03:38:05,1,0,0,1
2020-08-03 03:38:06,0,0,1,0
2020-08-03 03:38:08,2,0,0,0
2020-08-03 03:38:09,9,0,0,0
2020-08-03 03:38:10,4,0,0,0
2020-08-03 03:38:11,15,0,0,0
2020-08-03 03:38:12,6,0,0,0
2020-08-03 03:38:14,5,4,2,2
2020-08-03 03:38:15,0,1,2,3
2020-08-03 03:38:16,2,1,1,0
2020-08-03 03:38:17,2,3,2,4
2020-08-03 03:38:18,1,1,2,0
2020-08-03 03:38:19,1,0,1,1
2020-08-03 03:38:20,2,3,0,1
2020-08-03 03:38:21,0,0,3,2
2020-08-03 03:38:24,2,1,0,0
2020-08-03 03:38:25,0,1,2,2
2020-08-03 03:38:26,1,1,0,1
2020-08-03 03:38:27,6,4,3,2
2020-08-03 03:38:28,3,3,2,4
2020-08-03 03:38:29,8,5,0,1
2020-08-03 03:38:30,13,3,0,1
2020-08-03 03:38:31,10,1,0,0
2020-08-03 03:38:32,9,0,0,0
2020-08-03 03:38:33,14,0,0,0
2020-08-03 03:38:34,3,2,0,1
2020-08-03 03:38:35,8,1,0,0
2020-08-03 03:38:36,1,0,0,0
2020-08-03 03:38:38,2,0,0,0
2020-08-03 03:38:39,2,0,0,0
2020-08-03 03:38:44,5,4,0,0
2020-08-03 03:38:45,0,1,5,5
2020-08-03 03:38:47,1,1,1,1
2020-08-03 03:38:48,1,1,0,0
2020-08-03 03:38:49,4,1,3,1
2020-08-03 03:38:50,2,3,4,3
2020-08-03 03:38:51,2,0,1,0
2020-08-03 03:38:52,2,0,1,0
2020-08-03 03:38:53,5,1,1,0
2020-08-03 03:38:54,5,0,1,0
2020-08-03 03:38:55,6,3,3,0
2020-08-03 03:38:56,2,0,3,0
2020-08-03 03:38:57,0,0,1,0
2020-08-03 03:39:00,1,0,1,0
2020-08-03 03:39:01,2,0,2,0
2020-08-03 03:39:02,3,0,2,0
2020-08-03 03:39:03,3,0,2,0
2020-08-03 03:39:04,3,0,0,0
2020-08-03 03:39:05,4,0,1,0
2020-08-03 03:39:06,3,0,0,0
2020-08-03 03:39:09,2,0,2,0
2020-08-03 03:39:10,5,0,1,0
2020-08-03 03:39:11,5,0,0,0
2020-08-03 03:39:12,2,0,0,0
2020-08-03 03:39:13,6,0,0,0
2020-08-03 03:39:14,12,5,4,0
2020-08-03 03:39:15,11,3,4,0
2020-08-03 03:39:16,3,2,2,0
2020-08-03 03:39:17,1,1,1,0
2020-08-03 03:39:18,1,0,0,0
2020-08-03 03:39:19,0,1,1,0
2020-08-03 03:39:20,1,0,0,0
2020-08-03 03:39:21,2,2,2,0
2020-08-03 03:39:22,1,1,0,0
2020-08-03 03:39:23,0,0,1,0
2020-08-03 03:39:24,1,2,2,0
2020-08-03 03:39:25,2,0,0,0
2020-08-03 03:39:26,0,1,2,0
2020-08-03 03:39:27,3,1,2,0
2020-08-03 03:39:28,3,2,3,0
2020-08-03 03:39:29,1,0,2,0
2020-08-03 03:39:30,2,0,2,0
2020-08-03 03:39:31,2,0,2,0
2020-08-03 03:39:32,2,0,0,0
2020-08-03 03:39:33,5,1,1,0
2020-08-03 03:39:34,4,0,0,0
2020-08-03 03:39:35,8,2,2,0
2020-08-03 03:39:36,3,0,2,0
2020-08-03 03:39:37,6,1,2,0
2020-08-03 03:39:38,12,0,1,0
2020-08-03 03:39:39,4,0,0,0
2020-08-03 03:39:41,2,0,2,0
2020-08-03 03:39:44,7,2,0,0
2020-08-03 03:39:45,3,1,2,3
2020-08-03 03:39:46,5,2,2,1
2020-08-03 03:39:47,0,1,2,2
2020-08-03 03:39:48,1,1,1,1
2020-08-03 03:39:49,1,1,1,1
2020-08-03 03:39:50,1,1,0,0
2020-08-03 03:39:51,0,0,1,1
2020-08-03 03:39:52,3,1,0,0
2020-08-03 03:39:53,0,2,2,3
2020-08-03 03:39:54,0,0,1,0
2020-08-03 03:39:55,5,4,2,1
2020-08-03 03:39:56,3,2,3,2
2020-08-03 03:39:57,0,2,3,0
2020-08-03 03:39:58,1,1,1,0
2020-08-03 03:39:59,1,1,0,0
2020-08-03 03:40:00,1,1,2,0
2020-08-03 03:40:01,2,1,0,0
2020-08-03 03:40:02,3,4,2,0
2020-08-03 03:40:03,2,0,3,0
2020-08-03 03:40:04,1,3,3,0
2020-08-03 03:40:05,5,1,1,0
2020-08-03 03:40:06,5,1,1,0
2020-08-03 03:40:07,4,1,0,0
2020-08-03 03:40:08,0,0,1,0
2020-08-03 03:40:09,3,0,0,0
2020-08-03 03:40:10,4,0,0,0
2020-08-03 03:40:11,7,1,1,0
2020-08-03 03:40:13,4,0,0,0
2020-08-03 03:40:14,12,5,0,3
2020-08-03 03:40:15,16,3,7,2
2020-08-03 03:40:16,9,3,4,0
2020-08-03 03:40:17,1,0,0,0
2020-08-03 03:40:19,1,0,0,0
2020-08-03 03:40:20,2,2,1,0
2020-08-03 03:40:21,2,2,2,0
2020-08-03 03:40:22,3,3,3,0
2020-08-03 03:40:23,1,2,3,0
2020-08-03 03:40:24,1,1,0,0
2020-08-03 03:40:25,1,0,1,0
2020-08-03 03:40:26,0,0,1,0
2020-08-03 03:40:27,3,1,2,0
2020-08-03 03:40:28,2,2,3,0
2020-08-03 03:40:29,3,0,2,0
2020-08-03 03:40:30,2,0,3,0
2020-08-03 03:40:31,1,0,1,0
2020-08-03 03:40:34,1,1,1,0
2020-08-03 03:40:36,6,0,2,0
2020-08-03 03:40:37,3,0,0,0
2020-08-03 03:40:38,5,0,2,0
2020-08-03 03:40:42,2,0,2,0
2020-08-03 03:40:43,2,0,2,0
2020-08-03 03:40:44,8,5,2,1
2020-08-03 03:40:45,0,0,6,4
2020-08-03 03:40:46,1,1,0,0
2020-08-03 03:40:47,1,1,2,2
2020-08-03 03:40:48,4,1,1,0
2020-08-03 03:40:49,6,0,2,1
2020-08-03 03:40:50,12,2,2,2
2020-08-03 03:40:51,8,0,1,0
2020-08-03 03:40:52,3,1,1,1
2020-08-03 03:40:53,4,0,1,0
2020-08-03 03:40:54,2,1,1,0
2020-08-03 03:40:55,5,1,1,2
2020-08-03 03:40:56,9,0,2,0
2020-08-03 03:40:57,8,1,1,1
2020-08-03 03:40:58,9,1,2,1
2020-08-03 03:40:59,4,0,2,0
2020-08-03 03:41:00,2,0,0,0
2020-08-03 03:41:01,7,0,0,0
2020-08-03 03:41:02,8,0,1,0
2020-08-03 03:41:03,2,0,0,0
2020-08-03 03:41:04,2,0,0,0
2020-08-03 03:41:05,8,0,0,0
2020-08-03 03:41:06,4,0,0,0
2020-08-03 03:41:07,3,0,0,0
2020-08-03 03:41:08,15,0,0,0
2020-08-03 03:41:09,8,0,0,0
2020-08-03 03:41:14,5,0,5,5
2020-08-03 03:41:16,1,0,0,0
2020-08-03 03:41:17,0,0,1,1
2020-08-03 03:41:18,2,0,2,0
2020-08-03 03:41:21,4,0,3,3
2020-08-03 03:41:22,4,0,4,0
2020-08-03 03:41:23,2,0,3,1
2020-08-03 03:41:24,2,0,1,0
2020-08-03 03:41:25,0,0,1,0
2020-08-03 03:41:26,1,0,1,0
2020-08-03 03:41:27,2,0,0,0
2020-08-03 03:41:28,6,0,2,0
2020-08-03 03:41:29,3,0,1,0
2020-08-03 03:41:30,2,0,0,0
2020-08-03 03:41:31,4,0,1,0
2020-08-03 03:41:32,5,0,0,0
2020-08-03 03:41:33,12,0,0,0
2020-08-03 03:41:34,11,0,0,0
2020-08-03 03:41:35,15,0,0,0
2020-08-03 03:41:36,9,0,0,0
2020-08-03 03:41:38,15,0,0,0
2020-08-03 03:41:44,5,2,2,0
2020-08-03 03:41:45,1,4,3,0
2020-08-03 03:41:46,1,1,2,0
2020-08-03 03:41:47,2,2,2,0
2020-08-03 03:41:48,1,1,0,0
2020-08-03 03:41:49,3,3,1,0
2020-08-03 03:41:50,2,0,0,0
2020-08-03 03:41:51,5,1,1,0
2020-08-03 03:41:52,3,2,1,0
2020-08-03 03:41:53,2,0,1,0
2020-08-03 03:41:54,4,1,1,0
2020-08-03 03:41:57,4,4,0,0
2020-08-03 03:41:58,4,1,0,0
2020-08-03 03:41:59,9,1,0,0
2020-08-03 03:42:00,10,0,0,0
2020-08-03 03:42:01,3,0,0,0
2020-08-03 03:42:02,3,2,1,0
2020-08-03 03:42:03,2,3,0,0
2020-08-03 03:42:04,8,0,0,0
2020-08-03 03:42:05,5,0,0,0
2020-08-03 03:42:06,3,2,0,0
2020-08-03 03:42:07,7,0,0,0
2020-08-03 03:42:08,3,0,0,0
2020-08-03 03:42:14,4,4,0,1
2020-08-03 03:42:15,1,0,4,3
2020-08-03 03:42:16,1,2,2,2
2020-08-03 03:42:17,1,1,0,1
2020-08-03 03:42:18,0,0,1,0
2020-08-03 03:42:20,1,0,0,0
2020-08-03 03:42:21,1,1,1,1
2020-08-03 03:42:22,0,1,1,1
2020-08-03 03:42:24,2,0,0,0
2020-08-03 03:42:25,2,4,3,3
2020-08-03 03:42:26,2,1,1,1
2020-08-03 03:42:27,0,1,1,2
2020-08-03 03:42:28,1,0,1,0
2020-08-03 03:42:29,1,2,1,1
2020-08-03 03:42:30,2,1,2,2
2020-08-03 03:42:31,1,2,1,1
2020-08-03 03:42:32,1,1,0,1
2020-08-03 03:42:33,1,0,2,0
2020-08-03 03:42:34,1,2,2,2
2020-08-03 03:42:35,1,1,0,0
2020-08-03 03:42:36,2,1,1,0
2020-08-03 03:42:37,1,2,3,2
2020-08-03 03:42:38,1,1,1,0
2020-08-03 03:42:39,1,1,0,0
2020-08-03 03:42:40,1,0,1,0
2020-08-03 03:42:41,1,1,2,1
2020-08-03 03:42:42,1,1,1,0
2020-08-03 03:42:43,2,1,2,0
2020-08-03 03:42:44,1,0,1,0
2020-08-03 03:42:45,6,6,0,1
2020-08-03 03:42:46,6,4,2,5
2020-08-03 03:42:47,4,5,0,4
2020-08-03 03:42:48,5,3,1,4
2020-08-03 03:42:49,4,2,0,0
2020-08-03 03:42:50,8,8,1,1
2020-08-03 03:42:51,12,9,1,0
2020-08-03 03:42:52,10,2,1,0
2020-08-03 03:42:53,14,2,1,0
2020-08-03 03:42:54,13,1,1,0
2020-08-03 03:42:55,18,1,2,0
2020-08-03 03:42:56,11,0,2,0
2020-08-03 03:42:57,11,0,1,0
2020-08-03 03:42:58,8,0,0,0
2020-08-03 03:42:59,13,0,0,0
2020-08-03 03:43:00,10,0,1,0
2020-08-03 03:43:01,1,0,0,0
2020-08-03 03:43:02,2,0,0,0
2020-08-03 03:43:03,6,0,0,0
2020-08-03 03:43:04,2,0,0,0
2020-08-03 03:43:05,2,0,1,0
2020-08-03 03:43:06,5,0,0,0
2020-08-03 03:43:07,2,0,0,0
2020-08-03 03:43:08,2,0,0,0
2020-08-03 03:43:14,5,5,5,5
2020-08-03 03:43:15,1,1,1,1
2020-08-03 03:43:16,1,1,0,0
2020-08-03 03:43:17,1,1,2,2
2020-08-03 03:43:20,1,0,0,0
2020-08-03 03:43:21,1,2,1,1
2020-08-03 03:43:22,2,2,1,1
2020-08-03 03:43:23,2,2,3,3
2020-08-03 03:43:24,3,2,1,3
2020-08-03 03:43:25,5,3,1,1
2020-08-03 03:43:26,4,1,0,1
2020-08-03 03:43:27,4,1,0,2
2020-08-03 03:43:28,8,2,0,1
2020-08-03 03:43:29,12,3,0,1
2020-08-03 03:43:30,20,2,0,2
2020-08-03 03:43:31,21,2,0,1
2020-08-03 03:43:32,12,0,0,0
2020-08-03 03:43:33,7,0,0,0
2020-08-03 03:43:44,5,5,5,5
2020-08-03 03:43:45,2,2,2,2
2020-08-03 03:43:46,2,2,1,1
2020-08-03 03:43:47,3,2,2,2
2020-08-03 03:43:48,2,2,2,2
2020-08-03 03:43:49,0,1,2,2
2020-08-03 03:43:52,2,1,0,0
2020-08-03 03:43:53,2,2,2,2
2020-08-03 03:43:54,2,2,1,1
2020-08-03 03:43:55,1,1,3,2
2020-08-03 03:43:56,0,1,1,1
2020-08-03 03:43:57,1,0,0,0
2020-08-03 03:43:58,0,1,1,0
2020-08-03 03:44:00,1,1,1,0
2020-08-03 03:44:01,4,3,1,0
2020-08-03 03:44:02,7,3,1,0
2020-08-03 03:44:03,9,0,0,0
2020-08-03 03:44:04,15,2,0,0
2020-08-03 03:44:05,9,2,0,0
2020-08-03 03:44:06,2,0,0,0
2020-08-03 03:44:07,11,0,0,0
2020-08-03 03:44:08,8,0,0,0
2020-08-03 03:44:09,4,2,0,0
2020-08-03 03:44:10,1,0,0,0
2020-08-03 03:44:11,9,0,0,0
2020-08-03 03:44:12,2,0,0,0
2020-08-03 03:44:13,1,0,0,0
2020-08-03 03:44:14,4,4,2,2
2020-08-03 03:44:15,1,1,2,3
2020-08-03 03:44:16,0,0,1,0
2020-08-03 03:44:17,2,2,2,0
2020-08-03 03:44:19,1,0,0,0
2020-08-03 03:44:20,0,1,1,0
2020-08-03 03:44:21,1,1,1,0
2020-08-03 03:44:22,2,2,2,0
2020-08-03 03:44:23,1,1,1,0
2020-08-03 03:44:24,2,2,1,0
2020-08-03 03:44:25,2,1,3,0
2020-08-03 03:44:26,3,0,2,0
2020-08-03 03:44:27,5,1,4,0
2020-08-03 03:44:28,1,2,3,0
2020-08-03 03:44:29,2,1,2,0
2020-08-03 03:44:30,2,0,2,0
2020-08-03 03:44:31,2,0,1,0
2020-08-03 03:44:32,2,0,2,0
2020-08-03 03:44:33,3,1,3,0
2020-08-03 03:44:34,1,0,1,0
2020-08-03 03:44:35,5,0,3,0
2020-08-03 03:44:36,6,0,2,0
2020-08-03 03:44:37,5,0,2,0
2020-08-03 03:44:38,2,0,1,0
2020-08-03 03:44:39,1,0,1,0
2020-08-03 03:44:40,2,0,1,0
2020-08-03 03:44:41,3,0,1,0
2020-08-03 03:44:42,18,0,1,0
2020-08-03 03:44:43,2,0,0,0
2020-08-03 03:44:44,6,2,0,0
2020-08-03 03:44:45,6,2,4,0
2020-08-03 03:44:46,5,3,3,0
2020-08-03 03:44:47,2,0,1,0
2020-08-03 03:44:51,3,2,1,0
2020-08-03 03:44:52,2,3,2,0
2020-08-03 03:44:53,2,1,0,0
2020-08-03 03:44:54,4,3,1,0
2020-08-03 03:44:55,7,2,0,0
2020-08-03 03:44:56,10,2,0,0
2020-08-03 03:44:57,12,7,0,0
2020-08-03 03:44:58,14,3,0,0
2020-08-03 03:44:59,10,0,0,0
2020-08-03 03:45:00,18,0,0,0
2020-08-03 03:45:01,5,0,0,0
2020-08-03 03:45:02,11,0,0,0
2020-08-03 03:45:03,2,0,0,0
2020-08-03 03:45:14,4,4,2,2
2020-08-03 03:45:15,1,1,2,3
2020-08-03 03:45:16,0,0,1,0
2020-08-03 03:45:17,1,0,0,1
2020-08-03 03:45:18,0,0,1,0
2020-08-03 03:45:19,1,0,1,0
2020-08-03 03:45:20,1,0,0,0
2020-08-03 03:45:21,1,0,2,2
2020-08-03 03:45:22,1,0,1,0
2020-08-03 03:45:23,2,0,1,2
2020-08-03 03:45:24,2,0,2,0
2020-08-03 03:45:25,1,0,2,0
2020-08-03 03:45:26,4,0,0,0
2020-08-03 03:45:27,2,0,0,0
2020-08-03 03:45:28,6,0,3,0
2020-08-03 03:45:29,5,0,0,0
2020-08-03 03:45:30,9,0,2,0
2020-08-03 03:45:31,7,0,0,0
2020-08-03 03:45:32,6,0,0,0
2020-08-03 03:45:33,7,0,0,0
2020-08-03 03:45:34,15,0,0,0
2020-08-03 03:45:35,13,0,0,0
2020-08-03 03:45:36,7,0,0,0
2020-08-03 03:45:37,4,0,0,0
2020-08-03 03:45:44,5,5,1,5
2020-08-03 03:45:45,1,0,4,0
2020-08-03 03:45:46,0,1,0,1
2020-08-03 03:45:47,0,0,1,0
2020-08-03 03:45:49,1,0,1,1
2020-08-03 03:45:50,1,0,0,0
2020-08-03 03:45:51,0,0,1,1
2020-08-03 03:45:52,2,1,1,1
2020-08-03 03:45:53,2,1,2,0
2020-08-03 03:45:54,3,1,2,2
2020-08-03 03:45:55,2,1,4,4
2020-08-03 03:45:57,1,0,1,0
2020-08-03 03:45:58,3,0,0,0
2020-08-03 03:45:59,3,0,0,0
2020-08-03 03:46:00,4,0,0,0
2020-08-03 03:46:01,5,0,1,2
2020-08-03 03:46:02,1,0,3,1
2020-08-03 03:46:03,3,0,3,2
2020-08-03 03:46:08,3,0,2,0
2020-08-03 03:46:09,2,0,3,0
2020-08-03 03:46:10,4,0,3,0
2020-08-03 03:46:11,1,0,1,0
2020-08-03 03:46:12,1,0,1,0
2020-08-03 03:46:13,2,0,0,0
2020-08-03 03:46:14,14,3,3,3
2020-08-03 03:46:15,20,4,3,2
2020-08-03 03:46:16,8,1,2,0
2020-08-03 03:46:17,2,3,2,0
2020-08-03 03:46:18,2,1,0,0
2020-08-03 03:46:19,3,1,0,0
2020-08-03 03:46:20,6,0,0,0
2020-08-03 03:46:21,4,1,0,0
2020-08-03 03:46:22,3,0,0,0
2020-08-03 03:46:23,8,2,2,0
2020-08-03 03:46:24,6,2,3,0
2020-08-03 03:46:25,2,1,0,0
2020-08-03 03:46:26,6,2,0,0
2020-08-03 03:46:27,4,0,0,0
2020-08-03 03:46:28,6,0,0,0
2020-08-03 03:46:29,1,1,0,0
2020-08-03 03:46:30,8,3,0,0
2020-08-03 03:46:31,3,0,0,0
2020-08-03 03:46:32,15,2,0,0
2020-08-03 03:46:33,12,3,0,0
2020-08-03 03:46:34,8,0,0,0
2020-08-03 03:46:35,4,0,0,0
2020-08-03 03:46:44,3,3,0,3
2020-08-03 03:46:45,8,2,0,5
2020-08-03 03:46:46,19,0,0,2
2020-08-03 03:46:47,9,0,0,0
2020-08-03 03:46:48,8,0,0,0
2020-08-03 03:46:49,21,0,0,0
2020-08-03 03:46:50,11,0,0,0
2020-08-03 03:46:51,15,0,0,0
2020-08-03 03:46:52,6,0,0,0
2020-08-03 03:47:14,5,5,1,5
2020-08-03 03:47:15,0,0,4,0
2020-08-03 03:47:16,1,1,0,1
2020-08-03 03:47:17,0,0,1,0
2020-08-03 03:47:18,1,1,1,0
2020-08-03 03:47:19,4,3,1,1
2020-08-03 03:47:20,5,2,1,2
2020-08-03 03:47:21,5,2,3,1
2020-08-03 03:47:22,5,1,1,0
2020-08-03 03:47:23,1,0,0,0
2020-08-03 03:47:24,3,0,0,0
2020-08-03 03:47:25,3,1,0,0
2020-08-03 03:47:26,0,0,1,0
2020-08-03 03:47:27,7,5,1,0
2020-08-03 03:47:28,6,2,0,0
2020-08-03 03:47:29,4,0,0,0
2020-08-03 03:47:30,5,1,0,0
2020-08-03 03:47:31,13,1,0,0
2020-08-03 03:47:32,19,0,0,0
2020-08-03 03:47:33,6,0,0,0
2020-08-03 03:47:34,17,0,0,0
2020-08-03 03:47:44,5,4,1,4
2020-08-03 03:47:45,1,1,5,1
2020-08-03 03:47:46,2,0,1,0
2020-08-03 03:47:47,2,0,2,0
2020-08-03 03:47:48,2,0,1,0
2020-08-03 03:47:49,4,0,0,0
2020-08-03 03:47:50,5,0,1,0
2020-08-03 03:47:51,7,0,2,0
2020-08-03 03:47:52,4,0,0,0
2020-08-03 03:47:53,9,0,1,0
2020-08-03 03:47:54,8,0,1,0
2020-08-03 03:47:55,11,0,0,0
2020-08-03 03:47:56,11,0,0,0
2020-08-03 03:47:58,12,0,0,0
2020-08-03 03:47:59,4,0,0,0
2020-08-03 03:48:01,2,0,0,0
2020-08-03 03:48:02,6,0,0,0
2020-08-03 03:48:03,5,0,0,0
2020-08-03 03:48:04,5,0,0,0
2020-08-03 03:48:14,3,2,2,2
