Fecha,CPU_Load,Memory_Used,Free_Memory,Free_Disk_D
2020-08-02 23:39:00,0,24.32,2950,85486
2020-08-02 23:39:10,0,24.45,2946,85486
2020-08-02 23:39:20,0,24.44,2945,85486
2020-08-02 23:39:30,2,24.48,2944,85486
2020-08-02 23:39:40,0,24.46,2944,85486
2020-08-02 23:39:50,2,24.46,2944,85486
2020-08-02 23:40:00,0,24.78,2931,85486
2020-08-02 23:40:10,0,24.77,2931,85486
2020-08-02 23:40:20,0,24.79,2931,85486
2020-08-02 23:40:30,0,24.79,2930,85486
2020-08-02 23:40:40,0,24.78,2931,85486
2020-08-02 23:40:50,0,24.78,2931,85486
2020-08-02 23:41:00,0,24.77,2931,85486
2020-08-02 23:41:10,0,24.77,2931,85486
2020-08-02 23:41:30,0,24.76,2931,85486
2020-08-02 23:41:40,0,24.77,2931,85486
2020-08-02 23:41:50,4,24.73,2933,85486
2020-08-02 23:42:00,0,24.72,2933,85486
2020-08-02 23:42:10,0,24.74,2932,85486
2020-08-02 23:42:20,0,24.73,2932,85486
2020-08-02 23:42:30,0,24.73,2933,85485
2020-08-02 23:42:40,0,24.75,2932,85485
2020-08-02 23:42:50,4,24.75,2932,85485
2020-08-02 23:43:00,0,24.75,2932,85485
2020-08-02 23:43:10,5,24.74,2932,85485
2020-08-02 23:43:20,2,24.74,2932,85485
2020-08-02 23:43:30,0,24.75,2932,85485
2020-08-02 23:43:40,0,24.75,2932,85485
2020-08-02 23:43:50,0,24.74,2932,85485
2020-08-02 23:44:00,0,24.74,2932,85485
2020-08-02 23:44:10,0,24.74,2932,85485
2020-08-02 23:44:20,4,24.73,2933,85485
2020-08-02 23:44:30,0,24.75,2932,85484
2020-08-02 23:44:40,0,24.72,2933,85484
2020-08-02 23:44:50,0,24.74,2933,85484
2020-08-02 23:45:00,2,24.75,2933,85484
2020-08-02 23:45:10,0,24.76,2932,85484
2020-08-02 23:45:20,0,24.76,2932,85484
2020-08-02 23:45:30,0,24.78,2932,85484
2020-08-02 23:45:40,0,24.77,2932,85484
2020-08-02 23:45:50,2,24.78,2932,85484
2020-08-02 23:46:00,0,24.77,2932,85484
2020-08-02 23:46:10,0,24.78,2931,85484
2020-08-02 23:46:20,0,24.77,2932,85484
2020-08-02 23:46:30,0,24.78,2932,85484
2020-08-02 23:46:40,2,24.78,2932,85484
2020-08-02 23:46:50,2,24.79,2931,85484
2020-08-02 23:47:00,0,24.76,2933,85484
2020-08-02 23:47:10,0,24.76,2932,85484
2020-08-02 23:47:20,4,24.78,2932,85484
2020-08-02 23:47:30,7,24.77,2933,85483
2020-08-02 23:47:40,0,24.78,2932,85483
2020-08-02 23:47:50,4,24.8,2931,85483
2020-08-02 23:48:00,0,24.82,2931,85483
2020-08-02 23:48:20,0,24.78,2932,85483
2020-08-02 23:48:30,0,24.78,2932,85483
2020-08-02 23:48:40,0,24.79,2932,85483
2020-08-02 23:48:50,4,24.79,2932,85483
2020-08-02 23:49:10,0,24.8,2931,85483
2020-08-02 23:49:20,0,24.79,2932,85483
2020-08-02 23:49:30,4,24.79,2932,85483
2020-08-02 23:49:40,0,24.79,2932,85483
2020-08-02 23:49:50,0,24.79,2931,85483
2020-08-02 23:50:00,0,24.8,2931,85483
2020-08-02 23:50:10,0,24.8,2931,85483
2020-08-02 23:50:20,0,24.79,2931,85483
2020-08-02 23:50:30,0,24.8,2931,85483
2020-08-02 23:50:40,0,24.81,2931,85483
2020-08-02 23:50:50,0,24.76,2932,85483
2020-08-02 23:51:00,0,24.79,2932,85483
2020-08-02 23:51:10,0,24.8,2931,85483
2020-08-02 23:51:20,2,24.81,2931,85483
2020-08-02 23:51:30,0,24.82,2931,85482
2020-08-02 23:51:40,0,24.83,2930,85482
2020-08-02 23:51:50,0,24.84,2930,85482
2020-08-02 23:52:10,0,24.85,2929,85482
2020-08-02 23:52:20,0,24.85,2929,85482
2020-08-02 23:52:30,0,24.84,2929,85482
2020-08-02 23:52:40,0,24.85,2929,85482
2020-08-02 23:52:50,5,24.84,2929,85482
2020-08-02 23:53:00,0,24.86,2929,85481
2020-08-02 23:53:10,0,24.89,2928,85481
2020-08-02 23:53:20,2,24.85,2929,85481
2020-08-02 23:53:30,5,24.89,2928,85481
2020-08-02 23:53:40,0,24.86,2929,85481
2020-08-02 23:53:50,2,24.87,2929,85481
2020-08-02 23:54:00,0,24.91,2927,85481
2020-08-02 23:54:10,0,24.92,2926,85481
2020-08-02 23:54:20,0,24.91,2927,85481
2020-08-02 23:54:30,0,24.91,2927,85480
2020-08-02 23:54:40,0,24.92,2927,85480
2020-08-02 23:54:50,0,24.93,2926,85480
2020-08-02 23:55:00,4,24.92,2926,85480
2020-08-02 23:55:20,0,24.91,2927,85480
2020-08-02 23:55:30,0,24.91,2927,85480
2020-08-02 23:55:40,0,24.91,2927,85480
2020-08-02 23:55:50,0,24.91,2927,85480
2020-08-02 23:56:00,4,24.92,2926,85480
2020-08-02 23:56:10,0,24.94,2926,85479
2020-08-02 23:56:20,4,24.93,2926,85479
2020-08-02 23:56:30,4,24.94,2926,85479
2020-08-02 23:56:40,0,24.92,2927,85479
2020-08-02 23:56:50,4,24.92,2927,85479
2020-08-02 23:57:00,4,24.87,2928,85479
2020-08-02 23:57:20,0,24.94,2926,85479
2020-08-02 23:57:40,0,24.97,2925,85478
2020-08-02 23:57:50,0,24.98,2924,85478
2020-08-02 23:58:00,0,24.99,2924,85478
2020-08-02 23:58:10,0,24.98,2924,85478
2020-08-02 23:58:20,4,24.98,2924,85478
2020-08-02 23:58:30,4,24.99,2924,85477
2020-08-02 23:58:40,0,24.98,2924,85477
2020-08-02 23:58:50,0,24.99,2924,85477
2020-08-02 23:59:00,0,24.99,2924,85477
2020-08-02 23:59:10,0,24.98,2924,85477
2020-08-02 23:59:20,0,24.99,2924,85477
2020-08-02 23:59:30,2,25,2924,85477
2020-08-02 23:59:40,0,24.98,2924,85477
2020-08-02 23:59:50,4,24.99,2924,85477
2020-08-03 00:00:10,0,25.22,2916,85476
2020-08-03 00:00:20,2,25.22,2915,85476
2020-08-03 00:00:30,4,25.23,2915,85476
2020-08-03 00:00:50,0,25.24,2914,85476
2020-08-03 00:01:00,5,25.23,2915,85476
2020-08-03 00:01:10,0,25.24,2914,85475
2020-08-03 00:01:20,4,25.26,2914,85475
2020-08-03 00:01:30,2,25.26,2914,85475
2020-08-03 00:01:40,25,25.26,2914,85475
2020-08-03 00:01:50,0,25.27,2913,85475
2020-08-03 00:02:10,0,25.25,2913,85475
2020-08-03 00:02:20,2,25.26,2913,85475
2020-08-03 00:02:30,2,25.24,2914,85475
2020-08-03 00:02:40,0,25.26,2914,85475
2020-08-03 00:02:50,4,25.26,2913,85475
2020-08-03 00:03:00,4,25.25,2914,85475
2020-08-03 00:03:10,2,25.14,2916,85475
2020-08-03 00:03:20,4,25.2,2915,85475
2020-08-03 00:03:30,0,25.2,2916,85475
2020-08-03 00:03:40,0,25.2,2916,85475
2020-08-03 00:03:50,0,25.19,2916,85475
2020-08-03 00:04:00,0,25.21,2916,85474
2020-08-03 00:04:10,0,25.22,2915,85474
2020-08-03 00:04:20,0,25.2,2915,85474
2020-08-03 00:04:30,4,25.2,2916,85474
2020-08-03 00:04:40,0,25.21,2915,85474
2020-08-03 00:04:50,2,25.21,2916,85474
2020-08-03 00:05:00,5,25.17,2916,85474
2020-08-03 00:05:20,0,25.17,2917,85474
2020-08-03 00:05:30,4,25.16,2917,85473
2020-08-03 00:05:40,0,25.15,2918,85473
2020-08-03 00:05:50,0,25.15,2918,85473
2020-08-03 00:06:00,2,25.15,2918,85473
2020-08-03 00:06:10,0,25.11,2919,85473
2020-08-03 00:06:20,0,25.12,2919,85473
2020-08-03 00:06:30,0,25.11,2919,85472
2020-08-03 00:06:40,0,25.12,2919,85472
2020-08-03 00:06:50,2,25.11,2919,85472
2020-08-03 00:07:10,0,25.12,2919,85472
2020-08-03 00:07:20,5,25.12,2919,85472
2020-08-03 00:07:30,5,25.11,2919,85472
2020-08-03 00:07:40,0,25.13,2919,85472
2020-08-03 00:07:50,2,25.13,2919,85472
2020-08-03 00:08:00,0,25.17,2918,85472
2020-08-03 00:08:10,0,25.19,2916,85472
2020-08-03 00:08:20,2,25.18,2917,85472
2020-08-03 00:08:30,5,25.18,2917,85471
2020-08-03 00:08:40,0,25.17,2917,85471
2020-08-03 00:08:50,2,25.16,2917,85471
2020-08-03 00:09:00,2,25.18,2917,85471
2020-08-03 00:09:10,0,25.16,2918,85471
2020-08-03 00:09:20,0,25.16,2917,85471
2020-08-03 00:09:30,5,25.17,2917,85471
2020-08-03 00:09:40,0,25.19,2916,85470
2020-08-03 00:09:50,2,25.19,2916,85470
2020-08-03 00:10:00,0,25.21,2916,85470
2020-08-03 00:10:10,0,25.21,2915,85470
2020-08-03 00:10:20,5,25.21,2915,85470
2020-08-03 00:10:30,0,25.2,2916,85470
2020-08-03 00:10:40,0,25.2,2916,85470
2020-08-03 00:10:50,0,25.21,2916,85470
2020-08-03 00:11:00,0,25.22,2915,85470
2020-08-03 00:11:10,0,25.21,2916,85470
2020-08-03 00:11:20,0,25.2,2916,85470
2020-08-03 00:11:30,0,25.2,2916,85469
2020-08-03 00:11:40,8,25.2,2916,85469
2020-08-03 00:11:50,2,25.23,2915,85469
2020-08-03 00:12:10,0,25.3,2912,85469
2020-08-03 00:12:20,2,25.29,2912,85469
2020-08-03 00:12:30,0,25.32,2911,85469
2020-08-03 00:12:40,0,25.56,2903,85468
2020-08-03 00:12:50,2,25.57,2901,85468
2020-08-03 00:13:00,5,25.56,2902,85468
2020-08-03 00:13:10,0,25.56,2902,85468
2020-08-03 00:13:20,0,25.59,2900,85468
2020-08-03 00:13:30,2,25.57,2901,85468
2020-08-03 00:13:40,0,25.53,2903,85468
2020-08-03 00:13:50,2,25.54,2902,85468
2020-08-03 00:14:00,4,25.55,2902,85468
2020-08-03 00:14:10,0,25.55,2902,85468
2020-08-03 00:14:20,0,25.56,2902,85468
2020-08-03 00:14:30,0,25.58,2901,85467
2020-08-03 00:14:40,0,25.4,2906,85467
2020-08-03 00:14:50,0,25.4,2906,85467
2020-08-03 00:15:00,2,25.41,2906,85467
2020-08-03 00:15:10,0,25.39,2906,85467
2020-08-03 00:15:20,4,25.39,2906,85467
2020-08-03 00:15:30,2,25.39,2906,85467
2020-08-03 00:15:40,0,25.38,2907,85467
2020-08-03 00:15:50,2,25.38,2907,85467
2020-08-03 00:16:00,0,25.4,2907,85467
2020-08-03 00:16:10,0,25.4,2906,85467
2020-08-03 00:16:20,5,25.4,2907,85467
2020-08-03 00:16:30,0,25.38,2908,85466
2020-08-03 00:16:40,0,25.37,2908,85466
2020-08-03 00:16:50,0,25.49,2904,85466
2020-08-03 00:17:00,0,25.43,2907,85466
2020-08-03 00:17:10,0,25.43,2906,85466
2020-08-03 00:17:20,0,25.44,2906,85466
2020-08-03 00:17:30,0,25.45,2906,85466
2020-08-03 00:17:40,0,25.37,2909,85466
2020-08-03 00:17:50,2,25.45,2906,85466
2020-08-03 00:18:00,0,25.46,2905,85466
2020-08-03 00:18:10,0,25.47,2904,85466
2020-08-03 00:18:20,2,25.48,2905,85466
2020-08-03 00:18:30,0,25.47,2905,85466
2020-08-03 00:18:40,0,25.46,2905,85466
2020-08-03 00:18:50,4,25.46,2905,85466
2020-08-03 00:19:00,0,25.45,2906,85465
2020-08-03 00:19:20,0,25.44,2906,85465
2020-08-03 00:19:30,0,25.46,2905,85465
2020-08-03 00:19:50,0,25.47,2905,85465
2020-08-03 00:20:00,2,25.45,2905,85465
2020-08-03 00:20:10,0,25.46,2905,85465
2020-08-03 00:20:20,0,25.45,2905,85465
2020-08-03 00:20:30,0,25.46,2905,85465
2020-08-03 00:20:40,0,25.46,2905,85465
2020-08-03 00:21:00,0,25.47,2905,85465
2020-08-03 00:21:10,0,25.45,2905,85465
2020-08-03 00:21:20,0,25.47,2905,85465
2020-08-03 00:21:30,5,25.47,2905,85465
2020-08-03 00:21:40,0,25.48,2904,85465
2020-08-03 00:21:50,0,25.46,2904,85465
2020-08-03 00:22:00,0,25.49,2906,85465
2020-08-03 00:22:10,0,25.46,2904,85465
2020-08-03 00:22:20,0,25.45,2905,85465
2020-08-03 00:22:30,0,25.47,2904,85465
2020-08-03 00:22:40,0,25.48,2904,85465
2020-08-03 00:22:50,0,25.48,2904,85464
2020-08-03 00:23:00,0,25.48,2904,85464
2020-08-03 00:23:20,0,25.49,2903,85464
2020-08-03 00:23:30,0,25.49,2904,85464
2020-08-03 00:23:40,0,25.48,2904,85464
2020-08-03 00:23:50,0,25.49,2903,85464
2020-08-03 00:24:00,0,25.5,2902,85464
2020-08-03 00:24:20,4,25.52,2902,85464
2020-08-03 00:24:30,0,25.45,2904,85464
2020-08-03 00:24:40,0,25.4,2906,85464
2020-08-03 00:24:50,5,25.41,2906,85464
2020-08-03 00:25:00,2,25.38,2907,85464
2020-08-03 00:25:10,0,25.36,2908,85464
2020-08-03 00:25:20,2,25.37,2908,85464
2020-08-03 00:25:30,0,25.34,2908,85464
2020-08-03 00:25:40,2,25.35,2908,85464
2020-08-03 00:25:50,0,25.35,2908,85464
2020-08-03 00:26:00,0,25.35,2908,85464
2020-08-03 00:26:10,0,25.35,2908,85464
2020-08-03 00:26:20,0,25.34,2908,85464
2020-08-03 00:26:30,0,25.34,2909,85464
2020-08-03 00:26:50,2,25.34,2909,85464
2020-08-03 00:27:00,0,25.34,2908,85464
2020-08-03 00:27:10,0,25.34,2908,85464
2020-08-03 00:27:20,0,25.34,2908,85464
2020-08-03 00:27:30,4,25.34,2908,85464
2020-08-03 00:27:40,0,25.35,2908,85464
2020-08-03 00:27:50,2,25.36,2907,85464
2020-08-03 00:28:00,2,25.33,2909,85464
2020-08-03 00:28:10,0,25.38,2907,85464
2020-08-03 00:28:20,0,25.37,2907,85464
2020-08-03 00:28:30,0,25.36,2908,85464
2020-08-03 00:28:40,0,25.36,2908,85464
2020-08-03 00:28:50,0,25.37,2907,85464
2020-08-03 00:29:00,2,25.37,2907,85464
2020-08-03 00:29:10,0,25.37,2907,85464
2020-08-03 00:29:20,0,25.36,2908,85464
2020-08-03 00:29:40,0,25.35,2908,85464
2020-08-03 00:29:50,0,25.36,2909,85464
2020-08-03 00:30:00,0,25.34,2909,85464
2020-08-03 00:30:10,2,25.91,2890,85464
2020-08-03 00:30:20,4,25.96,2888,85464
2020-08-03 00:30:30,0,26.41,2870,85464
2020-08-03 00:30:40,0,26.68,2860,85464
2020-08-03 00:30:50,4,26.9,2851,85464
2020-08-03 00:31:00,4,27.75,2818,85464
2020-08-03 00:31:10,17,27.66,2821,85464
2020-08-03 00:31:20,4,28.1,2804,85464
2020-08-03 00:31:30,2,27.65,2820,85464
2020-08-03 00:31:40,0,27.67,2819,85464
2020-08-03 00:31:50,4,27.72,2817,85464
2020-08-03 00:32:00,0,27.74,2817,85464
2020-08-03 00:32:20,2,27.72,2817,85464
2020-08-03 00:32:30,0,27.72,2818,85464
2020-08-03 00:32:40,0,27.72,2818,85464
2020-08-03 00:32:50,0,27.61,2822,85464
2020-08-03 00:33:00,0,27.5,2826,85464
2020-08-03 00:33:10,0,27.41,2830,85464
2020-08-03 00:33:20,0,27.36,2832,85464
2020-08-03 00:33:30,4,27.35,2832,85464
2020-08-03 00:33:40,0,27.35,2832,85463
2020-08-03 00:34:00,5,27.25,2836,85463
2020-08-03 00:34:10,0,27.18,2839,85463
2020-08-03 00:34:20,8,27.23,2837,85463
2020-08-03 00:34:30,2,27.08,2842,85463
2020-08-03 00:34:40,0,27.06,2842,85463
2020-08-03 00:34:50,0,26.94,2847,85463
2020-08-03 00:35:10,0,26.87,2850,85463
2020-08-03 00:35:20,0,26.81,2852,85463
2020-08-03 00:35:30,5,26.79,2853,85462
2020-08-03 00:35:40,0,26.78,2853,85462
2020-08-03 00:35:50,0,26.78,2853,85462
2020-08-03 00:36:00,4,26.76,2854,85462
2020-08-03 00:36:10,0,26.74,2854,85462
2020-08-03 00:36:20,0,26.76,2854,85462
2020-08-03 00:36:30,7,26.75,2854,85462
2020-08-03 00:36:40,4,26.76,2854,85462
2020-08-03 00:36:50,4,26.77,2853,85462
2020-08-03 00:37:00,2,26.78,2853,85462
2020-08-03 00:37:10,0,26.78,2853,85461
2020-08-03 00:37:20,2,26.78,2853,85461
2020-08-03 00:37:30,4,26.77,2853,85461
2020-08-03 00:37:40,0,26.79,2852,85461
2020-08-03 00:37:50,0,26.81,2851,85461
2020-08-03 00:38:00,4,26.82,2851,85461
2020-08-03 00:38:10,0,26.82,2851,85461
2020-08-03 00:38:20,0,26.81,2852,85461
2020-08-03 00:38:30,5,26.79,2852,85461
2020-08-03 00:38:40,0,26.75,2854,85461
2020-08-03 00:38:50,0,26.75,2853,85461
2020-08-03 00:39:00,0,26.77,2853,85460
2020-08-03 00:39:10,0,26.77,2853,85460
2020-08-03 00:39:20,0,26.78,2853,85460
2020-08-03 00:39:40,0,26.75,2854,85460
2020-08-03 00:40:10,0,26.78,2854,85459
2020-08-03 00:40:20,0,26.72,2855,85459
2020-08-03 00:40:40,0,26.75,2855,85459
2020-08-03 00:40:50,2,26.75,2855,85459
2020-08-03 00:41:00,0,26.76,2855,85459
2020-08-03 00:41:10,0,26.76,2855,85459
2020-08-03 00:41:20,0,26.78,2854,85459
2020-08-03 00:41:30,0,26.78,2854,85458
2020-08-03 00:41:40,0,26.78,2854,85458
2020-08-03 00:41:50,5,26.8,2853,85458
2020-08-03 00:42:00,4,26.78,2854,85458
2020-08-03 00:42:10,0,26.76,2855,85458
2020-08-03 00:42:20,2,26.76,2855,85458
2020-08-03 00:42:30,2,26.76,2855,85458
2020-08-03 00:42:50,0,26.79,2854,85458
2020-08-03 00:43:00,4,26.8,2854,85457
2020-08-03 00:43:10,0,26.82,2852,85457
2020-08-03 00:43:20,2,26.83,2852,85457
2020-08-03 00:43:30,5,26.83,2852,85457
2020-08-03 00:43:40,0,26.85,2852,85457
2020-08-03 00:43:50,0,26.86,2851,85457
2020-08-03 00:44:00,0,26.84,2852,85457
2020-08-03 00:44:10,0,26.85,2851,85457
2020-08-03 00:44:20,0,26.86,2851,85456
2020-08-03 00:44:30,2,26.8,2853,85456
2020-08-03 00:44:50,0,26.87,2851,85456
2020-08-03 00:45:00,0,26.86,2851,85456
2020-08-03 00:45:10,0,26.86,2851,85456
2020-08-03 00:45:20,0,26.85,2852,85456
2020-08-03 00:45:30,0,26.86,2851,85455
2020-08-03 00:45:40,0,26.86,2851,85455
2020-08-03 00:45:50,0,26.85,2851,85455
2020-08-03 00:46:00,2,26.87,2851,85455
2020-08-03 00:46:10,0,26.85,2851,85455
2020-08-03 00:46:40,0,26.89,2850,85455
2020-08-03 00:46:50,0,26.88,2850,85455
2020-08-03 00:47:00,0,26.87,2851,85454
2020-08-03 00:47:10,0,26.88,2850,85454
2020-08-03 00:47:20,0,26.88,2850,85454
2020-08-03 00:47:30,2,26.89,2850,85454
2020-08-03 00:47:40,0,26.91,2849,85454
2020-08-03 00:47:50,2,26.91,2849,85454
2020-08-03 00:48:00,4,26.91,2849,85454
2020-08-03 00:48:10,2,26.93,2848,85454
2020-08-03 00:48:20,4,26.94,2848,85454
2020-08-03 00:48:30,0,26.95,2848,85454
2020-08-03 00:48:40,0,26.95,2848,85453
2020-08-03 00:48:50,0,26.92,2849,85453
2020-08-03 00:49:00,4,26.92,2848,85453
2020-08-03 00:49:10,0,26.91,2849,85453
2020-08-03 00:49:20,2,26.91,2849,85453
2020-08-03 00:49:30,0,26.92,2849,85453
2020-08-03 00:49:40,0,26.92,2848,85453
2020-08-03 00:49:50,2,26.93,2848,85453
2020-08-03 00:50:00,4,26.94,2848,85453
2020-08-03 00:50:10,0,26.94,2847,85452
2020-08-03 00:50:20,0,26.94,2848,85452
2020-08-03 00:50:30,8,26.92,2849,85452
2020-08-03 00:50:40,2,26.87,2849,85452
2020-08-03 00:51:00,0,26.94,2848,85452
2020-08-03 00:51:10,0,26.95,2848,85452
2020-08-03 00:51:20,0,26.95,2847,85452
2020-08-03 00:51:30,8,26.96,2847,85452
2020-08-03 00:51:40,4,26.95,2848,85451
2020-08-03 00:51:50,0,26.96,2847,85451
2020-08-03 00:52:00,4,26.99,2846,85451
2020-08-03 00:52:10,4,26.99,2846,85451
2020-08-03 00:52:20,4,27.01,2845,85451
2020-08-03 00:52:30,4,27.02,2845,85451
2020-08-03 00:52:40,2,27,2846,85451
2020-08-03 00:52:50,2,27.02,2844,85451
2020-08-03 00:53:00,4,27.05,2844,85450
2020-08-03 00:53:20,0,27.07,2843,85450
2020-08-03 00:53:30,2,27.05,2844,85450
2020-08-03 00:53:40,0,27.05,2844,85449
2020-08-03 00:53:50,2,27.04,2844,85449
2020-08-03 00:54:00,0,27.09,2843,85449
2020-08-03 00:54:10,0,27.07,2843,85449
2020-08-03 00:54:20,2,27.05,2843,85449
2020-08-03 00:54:30,7,27.05,2843,85449
2020-08-03 00:54:40,0,27.06,2843,85449
2020-08-03 00:54:50,19,27,2844,85449
2020-08-03 00:55:00,5,27.09,2843,85449
2020-08-03 00:55:10,2,27.06,2843,85448
2020-08-03 00:55:20,5,27.07,2843,85448
2020-08-03 00:55:30,0,27.05,2843,85448
2020-08-03 00:55:40,0,27.03,2844,85448
2020-08-03 00:55:50,0,27.03,2844,85448
2020-08-03 00:56:00,2,27.02,2845,85448
2020-08-03 00:56:10,0,27.02,2844,85448
2020-08-03 00:56:20,0,27.03,2844,85448
2020-08-03 00:56:30,4,27.03,2844,85448
2020-08-03 00:56:40,0,27.03,2844,85447
2020-08-03 00:56:50,4,27.03,2844,85447
2020-08-03 00:57:00,2,27.04,2844,85447
2020-08-03 00:57:10,0,27.05,2844,85447
2020-08-03 00:57:20,0,27.06,2844,85447
2020-08-03 00:57:30,0,27.06,2844,85447
2020-08-03 00:57:40,0,27.05,2844,85447
2020-08-03 00:57:50,0,27.05,2844,85447
2020-08-03 00:58:00,2,27.07,2843,85447
2020-08-03 00:58:10,4,27.07,2843,85447
2020-08-03 00:58:20,0,27.11,2842,85447
2020-08-03 00:58:30,8,27.07,2843,85446
2020-08-03 00:58:40,5,27.06,2844,85446
2020-08-03 00:59:00,0,27.01,2844,85446
2020-08-03 00:59:10,0,27.06,2843,85446
2020-08-03 00:59:20,0,27.07,2843,85446
2020-08-03 00:59:30,0,27.07,2843,85446
2020-08-03 00:59:40,0,27.08,2843,85446
2020-08-03 00:59:50,37,27.1,2842,85446
2020-08-03 01:00:00,0,27.11,2842,85446
2020-08-03 01:00:10,0,27.11,2841,85446
2020-08-03 01:00:20,0,27.11,2841,85446
2020-08-03 01:00:30,0,27.08,2842,85446
2020-08-03 01:00:40,0,27.09,2842,85445
2020-08-03 01:00:50,0,27.08,2842,85445
2020-08-03 01:01:00,2,27.1,2842,85445
2020-08-03 01:01:20,2,27.09,2842,85445
2020-08-03 01:01:30,0,27.09,2842,85445
2020-08-03 01:01:40,0,27.09,2842,85445
2020-08-03 01:01:50,0,27.09,2842,85445
2020-08-03 01:02:00,2,27.12,2841,85445
2020-08-03 01:02:10,0,27.12,2841,85445
2020-08-03 01:02:20,0,27.13,2841,85445
2020-08-03 01:02:30,0,27.08,2843,85445
2020-08-03 01:02:40,0,27.09,2842,85445
2020-08-03 01:02:50,2,27.11,2841,85445
2020-08-03 01:03:00,2,27.14,2840,85445
2020-08-03 01:03:10,0,27.15,2840,85444
2020-08-03 01:03:20,2,27.13,2840,85444
2020-08-03 01:03:30,4,27.14,2840,85444
2020-08-03 01:03:40,0,27.14,2840,85444
2020-08-03 01:03:50,0,27.15,2840,85444
2020-08-03 01:04:00,5,27.17,2839,85444
2020-08-03 01:04:10,5,27.15,2840,85444
2020-08-03 01:04:20,0,27.15,2840,85444
2020-08-03 01:04:30,2,27.16,2839,85444
2020-08-03 01:04:40,0,27.15,2840,85444
2020-08-03 01:04:50,0,27.18,2839,85444
2020-08-03 01:05:00,2,27.16,2839,85444
2020-08-03 01:05:10,0,27.1,2840,85444
2020-08-03 01:05:20,0,27.22,2837,85444
2020-08-03 01:05:30,0,27.15,2839,85444
2020-08-03 01:05:40,0,27.15,2839,85444
2020-08-03 01:05:50,0,27.14,2839,85444
2020-08-03 01:06:00,0,27.15,2839,85444
2020-08-03 01:06:10,0,27.14,2839,85444
2020-08-03 01:06:20,0,27.13,2840,85444
2020-08-03 01:06:30,0,27.13,2840,85444
2020-08-03 01:06:40,0,27.11,2841,85444
2020-08-03 01:06:50,0,27.09,2841,85444
2020-08-03 01:07:00,0,27.08,2842,85444
2020-08-03 01:07:10,0,27.08,2842,85444
2020-08-03 01:07:20,0,27.1,2841,85444
2020-08-03 01:07:30,2,27.1,2841,85444
2020-08-03 01:07:40,0,27.11,2841,85444
2020-08-03 01:07:50,0,27.13,2840,85444
2020-08-03 01:08:00,0,27.14,2840,85444
2020-08-03 01:08:10,0,27.14,2840,85444
2020-08-03 01:08:20,0,27.15,2839,85444
2020-08-03 01:08:30,0,27.11,2841,85444
2020-08-03 01:08:40,0,27.11,2841,85444
2020-08-03 01:08:50,0,27.13,2840,85444
2020-08-03 01:09:00,5,27.13,2840,85444
2020-08-03 01:09:10,0,27.13,2840,85444
2020-08-03 01:09:20,0,27.14,2839,85444
2020-08-03 01:09:30,2,27.13,2840,85444
2020-08-03 01:09:40,2,27.15,2839,85444
2020-08-03 01:09:50,0,27.14,2840,85444
2020-08-03 01:10:00,4,27.18,2838,85444
2020-08-03 01:10:10,0,27.13,2840,85444
2020-08-03 01:10:20,0,27.15,2840,85444
2020-08-03 01:10:30,2,27.16,2839,85444
2020-08-03 01:10:50,0,27.15,2839,85444
2020-08-03 01:11:00,2,27.16,2839,85444
2020-08-03 01:11:10,0,27.16,2839,85444
2020-08-03 01:11:20,0,27.32,2834,85444
2020-08-03 01:11:30,0,27.4,2830,85444
2020-08-03 01:11:40,0,27.41,2830,85444
2020-08-03 01:11:50,0,27.41,2830,85444
2020-08-03 01:12:00,2,27.55,2825,85444
2020-08-03 01:12:10,0,27.57,2824,85444
2020-08-03 01:12:20,2,27.56,2824,85444
2020-08-03 01:12:30,7,27.55,2824,85444
2020-08-03 01:12:40,0,27.54,2824,85444
2020-08-03 01:12:50,0,27.48,2826,85444
2020-08-03 01:13:00,5,27.49,2826,85444
2020-08-03 01:13:10,2,27.49,2826,85444
2020-08-03 01:13:20,0,27.28,2833,85444
2020-08-03 01:13:30,7,27.27,2834,85444
2020-08-03 01:13:40,4,27.28,2834,85444
2020-08-03 01:13:50,0,27.27,2834,85444
2020-08-03 01:14:00,0,27.27,2834,85444
2020-08-03 01:14:10,2,27.28,2834,85444
2020-08-03 01:14:20,0,27.28,2833,85444
2020-08-03 01:14:30,0,27.3,2833,85444
2020-08-03 01:14:40,0,27.27,2834,85444
2020-08-03 01:14:50,2,27.26,2834,85444
2020-08-03 01:15:00,5,27.28,2834,85444
2020-08-03 01:15:10,0,27.28,2833,85444
2020-08-03 01:15:20,2,27.28,2834,85444
2020-08-03 01:15:30,4,27.27,2833,85444
2020-08-03 01:15:40,0,27.29,2833,85444
2020-08-03 01:16:00,4,27.28,2834,85443
2020-08-03 01:16:10,4,27.27,2834,85443
2020-08-03 01:16:20,0,27.27,2834,85443
2020-08-03 01:16:30,8,27.34,2832,85443
2020-08-03 01:16:40,0,27.35,2831,85443
2020-08-03 01:16:50,0,27.33,2832,85443
2020-08-03 01:17:00,4,27.3,2833,85443
2020-08-03 01:17:20,0,27.32,2832,85443
2020-08-03 01:17:30,2,27.29,2833,85443
2020-08-03 01:17:40,0,27.3,2833,85443
2020-08-03 01:17:50,0,27.28,2833,85443
2020-08-03 01:18:00,0,27.28,2833,85443
2020-08-03 01:18:10,0,27.27,2834,85443
